q_index,edge,source,target,source_ratio,blocked_ratio,edge_ratio,gap
3,L21H12->L23H6,L21H12,L23H6,0.5384615384615384,0.4230769230769231,0.11538461538461536,6.5
3,L23H6->L24H6,L23H6,L24H6,0.3076923076923077,0.15384615384615385,0.15384615384615385,6.5
3,L21H12->MLP22,L21H12,MLP22,0.5384615384615384,0.4807692307692308,0.057692307692307654,6.5
3,L21H1->MLP22,L21H1,MLP22,0.5192307692307693,0.4423076923076923,0.07692307692307698,6.5
3,L24H6->MLP27,L24H6,MLP27,0.4230769230769231,0.21153846153846154,0.21153846153846154,6.5
3,MLP22->L24H6,MLP22,L24H6,0.28846153846153844,0.1346153846153846,0.15384615384615383,6.5
3,L17H8->MLP20,L17H8,MLP20,0.4423076923076923,0.38461538461538464,0.057692307692307654,6.5
3,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.3076923076923077,0.0,0.3076923076923077,6.5
3,MLP20->L21H1,MLP20,L21H1,0.11538461538461539,0.09615384615384616,0.019230769230769232,6.5
3,Input Embed->MLP11,Input Embed,MLP11,1.0,0.9230769230769231,0.07692307692307687,6.5
4,L20H5->L21H12,L20H5,L21H12,0.40816326530612246,0.32653061224489793,0.08163265306122452,6.125
4,L17H8->L20H5,L17H8,L20H5,0.32653061224489793,0.2857142857142857,0.040816326530612235,6.125
4,L17H8->L21H12,L17H8,L21H12,0.32653061224489793,0.24489795918367346,0.08163265306122447,6.125
4,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.16326530612244897,0.0,0.16326530612244897,6.125
4,MLP11->L17H8,MLP11,L17H8,0.061224489795918366,-0.02040816326530612,0.08163265306122448,6.125
4,L21H1->MLP27,L21H1,MLP27,0.3877551020408163,0.20408163265306123,0.18367346938775508,6.125
4,L21H1->L24H6,L21H1,L24H6,0.3877551020408163,0.2857142857142857,0.10204081632653061,6.125
4,L21H1->L23H6,L21H1,L23H6,0.3877551020408163,0.30612244897959184,0.08163265306122447,6.125
4,L21H12->MLP27,L21H12,MLP27,0.3673469387755102,0.22448979591836735,0.14285714285714288,6.125
4,L20H5->L21H1,L20H5,L21H1,0.40816326530612246,0.30612244897959184,0.10204081632653061,6.125
4,L21H12->L24H6,L21H12,L24H6,0.3673469387755102,0.2857142857142857,0.08163265306122452,6.125
4,L17H8->L21H1,L17H8,L21H1,0.32653061224489793,0.20408163265306123,0.1224489795918367,6.125
4,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.3877551020408163,0.0,0.3877551020408163,6.125
4,L21H12->L23H6,L21H12,L23H6,0.3673469387755102,0.32653061224489793,0.04081632653061229,6.125
4,L23H6->L24H6,L23H6,L24H6,0.24489795918367346,0.16326530612244897,0.0816326530612245,6.125
4,L21H12->MLP22,L21H12,MLP22,0.3673469387755102,0.3469387755102041,0.020408163265306145,6.125
4,L21H1->MLP22,L21H1,MLP22,0.3877551020408163,0.32653061224489793,0.06122448979591838,6.125
4,L24H6->MLP27,L24H6,MLP27,0.16326530612244897,0.08163265306122448,0.08163265306122448,6.125
4,MLP22->L24H6,MLP22,L24H6,0.10204081632653061,0.10204081632653061,0.0,6.125
4,L17H8->MLP20,L17H8,MLP20,0.32653061224489793,0.2857142857142857,0.040816326530612235,6.125
4,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.24489795918367346,0.0,0.24489795918367346,6.125
4,MLP20->L21H1,MLP20,L21H1,0.1836734693877551,0.14285714285714285,0.04081632653061226,6.125
4,Input Embed->MLP11,Input Embed,MLP11,1.0,0.8775510204081632,0.12244897959183676,6.125
5,L20H5->L21H12,L20H5,L21H12,0.2727272727272727,0.18181818181818182,0.09090909090909088,11.0
5,L17H8->L20H5,L17H8,L20H5,0.25,0.2159090909090909,0.03409090909090909,11.0
5,L17H8->L21H12,L17H8,L21H12,0.25,0.18181818181818182,0.06818181818181818,11.0
5,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.45454545454545453,0.0,0.45454545454545453,11.0
5,MLP11->L17H8,MLP11,L17H8,0.09090909090909091,0.06818181818181818,0.022727272727272735,11.0
5,L21H1->MLP27,L21H1,MLP27,0.5,0.25,0.25,11.0
5,L21H1->L24H6,L21H1,L24H6,0.5,0.23863636363636365,0.26136363636363635,11.0
5,L21H1->L23H6,L21H1,L23H6,0.5,0.42045454545454547,0.07954545454545453,11.0
5,L21H12->MLP27,L21H12,MLP27,0.4772727272727273,0.2727272727272727,0.20454545454545459,11.0
5,L20H5->L21H1,L20H5,L21H1,0.2727272727272727,0.23863636363636365,0.03409090909090906,11.0
5,L21H12->L24H6,L21H12,L24H6,0.4772727272727273,0.22727272727272727,0.25,11.0
5,L17H8->L21H1,L17H8,L21H1,0.25,0.14772727272727273,0.10227272727272727,11.0
5,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.42045454545454547,0.0,0.42045454545454547,11.0
5,L21H12->L23H6,L21H12,L23H6,0.4772727272727273,0.4090909090909091,0.06818181818181818,11.0
5,L23H6->L24H6,L23H6,L24H6,0.36363636363636365,0.13636363636363635,0.2272727272727273,11.0
5,L21H12->MLP22,L21H12,MLP22,0.4772727272727273,0.45454545454545453,0.022727272727272763,11.0
5,L21H1->MLP22,L21H1,MLP22,0.5,0.4431818181818182,0.05681818181818182,11.0
5,L24H6->MLP27,L24H6,MLP27,0.45454545454545453,0.22727272727272727,0.22727272727272727,11.0
5,MLP22->L24H6,MLP22,L24H6,0.19318181818181818,0.07954545454545454,0.11363636363636363,11.0
5,L17H8->MLP20,L17H8,MLP20,0.25,0.22727272727272727,0.022727272727272735,11.0
5,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.36363636363636365,0.0,0.36363636363636365,11.0
5,MLP20->L21H1,MLP20,L21H1,0.2159090909090909,0.1590909090909091,0.05681818181818182,11.0
5,Input Embed->MLP11,Input Embed,MLP11,1.0,0.8295454545454546,0.17045454545454541,11.0
6,L20H5->L21H12,L20H5,L21H12,0.35135135135135137,0.2972972972972973,0.05405405405405406,4.625
6,L17H8->L20H5,L17H8,L20H5,0.40540540540540543,0.32432432432432434,0.08108108108108109,4.625
6,L17H8->L21H12,L17H8,L21H12,0.40540540540540543,0.35135135135135137,0.05405405405405406,4.625
6,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.16216216216216217,0.0,0.16216216216216217,4.625
6,MLP11->L17H8,MLP11,L17H8,0.10810810810810811,0.05405405405405406,0.05405405405405406,4.625
6,L21H1->MLP27,L21H1,MLP27,0.3783783783783784,0.21621621621621623,0.16216216216216217,4.625
6,L21H1->L24H6,L21H1,L24H6,0.3783783783783784,0.2702702702702703,0.10810810810810811,4.625
6,L21H1->L23H6,L21H1,L23H6,0.3783783783783784,0.2972972972972973,0.08108108108108109,4.625
6,L21H12->MLP27,L21H12,MLP27,0.35135135135135137,0.2702702702702703,0.08108108108108109,4.625
6,L20H5->L21H1,L20H5,L21H1,0.35135135135135137,0.2702702702702703,0.08108108108108109,4.625
6,L21H12->L24H6,L21H12,L24H6,0.35135135135135137,0.2972972972972973,0.05405405405405406,4.625
6,L17H8->L21H1,L17H8,L21H1,0.40540540540540543,0.2972972972972973,0.10810810810810811,4.625
6,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.21621621621621623,0.0,0.21621621621621623,4.625
6,L21H12->L23H6,L21H12,L23H6,0.35135135135135137,0.32432432432432434,0.02702702702702703,4.625
6,L23H6->L24H6,L23H6,L24H6,0.24324324324324326,0.13513513513513514,0.10810810810810811,4.625
6,L21H12->MLP22,L21H12,MLP22,0.35135135135135137,0.32432432432432434,0.02702702702702703,4.625
6,L21H1->MLP22,L21H1,MLP22,0.3783783783783784,0.2972972972972973,0.08108108108108109,4.625
6,L24H6->MLP27,L24H6,MLP27,0.16216216216216217,0.08108108108108109,0.08108108108108109,4.625
6,MLP22->L24H6,MLP22,L24H6,0.21621621621621623,0.1891891891891892,0.02702702702702703,4.625
6,L17H8->MLP20,L17H8,MLP20,0.40540540540540543,0.40540540540540543,0.0,4.625
6,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.24324324324324326,0.0,0.24324324324324326,4.625
6,MLP20->L21H1,MLP20,L21H1,0.05405405405405406,0.05405405405405406,0.0,4.625
6,Input Embed->MLP11,Input Embed,MLP11,1.0,0.8918918918918919,0.10810810810810811,4.625
7,L20H5->L21H12,L20H5,L21H12,0.28,0.26,0.020000000000000018,6.25
7,L17H8->L20H5,L17H8,L20H5,0.2,0.2,0.0,6.25
7,L17H8->L21H12,L17H8,L21H12,0.2,0.14,0.06,6.25
7,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.2,0.0,0.2,6.25
7,MLP11->L17H8,MLP11,L17H8,0.16,0.08,0.08,6.25
7,L21H1->MLP27,L21H1,MLP27,0.32,0.18,0.14,6.25
7,L21H1->L24H6,L21H1,L24H6,0.32,0.22,0.1,6.25
7,L21H1->L23H6,L21H1,L23H6,0.32,0.24,0.08000000000000002,6.25
7,L21H12->MLP27,L21H12,MLP27,0.44,0.3,0.14,6.25
7,L20H5->L21H1,L20H5,L21H1,0.28,0.24,0.040000000000000036,6.25
7,L21H12->L24H6,L21H12,L24H6,0.44,0.3,0.14,6.25
7,L17H8->L21H1,L17H8,L21H1,0.2,0.16,0.04000000000000001,6.25
7,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.28,0.0,0.28,6.25
7,L21H12->L23H6,L21H12,L23H6,0.44,0.36,0.08000000000000002,6.25
7,L23H6->L24H6,L23H6,L24H6,0.26,0.14,0.12,6.25
7,L21H12->MLP22,L21H12,MLP22,0.44,0.36,0.08000000000000002,6.25
7,L21H1->MLP22,L21H1,MLP22,0.32,0.28,0.03999999999999998,6.25
7,L24H6->MLP27,L24H6,MLP27,0.2,0.1,0.1,6.25
7,MLP22->L24H6,MLP22,L24H6,0.2,0.14,0.06,6.25
7,L17H8->MLP20,L17H8,MLP20,0.2,0.22,-0.01999999999999999,6.25
7,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.26,0.0,0.26,6.25
7,MLP20->L21H1,MLP20,L21H1,0.12,0.1,0.01999999999999999,6.25
7,Input Embed->MLP11,Input Embed,MLP11,1.0,0.8,0.19999999999999996,6.25
8,L20H5->L21H12,L20H5,L21H12,0.27848101265822783,0.189873417721519,0.08860759493670883,9.875
8,L17H8->L20H5,L17H8,L20H5,0.3924050632911392,0.34177215189873417,0.050632911392405056,9.875
8,L17H8->L21H12,L17H8,L21H12,0.3924050632911392,0.27848101265822783,0.11392405063291139,9.875
8,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.5316455696202531,0.0,0.5316455696202531,9.875
8,MLP11->L17H8,MLP11,L17H8,0.17721518987341772,0.08860759493670886,0.08860759493670886,9.875
8,L21H1->MLP27,L21H1,MLP27,0.569620253164557,0.26582278481012656,0.30379746835443044,9.875
8,L21H1->L24H6,L21H1,L24H6,0.569620253164557,0.24050632911392406,0.32911392405063294,9.875
8,L21H1->L23H6,L21H1,L23H6,0.569620253164557,0.4810126582278481,0.08860759493670889,9.875
8,L21H12->MLP27,L21H12,MLP27,0.5063291139240507,0.24050632911392406,0.2658227848101266,9.875
8,L20H5->L21H1,L20H5,L21H1,0.27848101265822783,0.25316455696202533,0.0253164556962025,9.875
8,L21H12->L24H6,L21H12,L24H6,0.5063291139240507,0.24050632911392406,0.2658227848101266,9.875
8,L17H8->L21H1,L17H8,L21H1,0.3924050632911392,0.26582278481012656,0.12658227848101267,9.875
8,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.46835443037974683,0.0,0.46835443037974683,9.875
8,L21H12->L23H6,L21H12,L23H6,0.5063291139240507,0.43037974683544306,0.07594936708860761,9.875
8,L23H6->L24H6,L23H6,L24H6,0.34177215189873417,0.12658227848101267,0.2151898734177215,9.875
8,L21H12->MLP22,L21H12,MLP22,0.5063291139240507,0.4430379746835443,0.06329113924050639,9.875
8,L21H1->MLP22,L21H1,MLP22,0.569620253164557,0.4810126582278481,0.08860759493670889,9.875
8,L24H6->MLP27,L24H6,MLP27,0.5316455696202531,0.24050632911392406,0.29113924050632906,9.875
8,MLP22->L24H6,MLP22,L24H6,0.2911392405063291,0.11392405063291139,0.17721518987341772,9.875
8,L17H8->MLP20,L17H8,MLP20,0.3924050632911392,0.34177215189873417,0.050632911392405056,9.875
8,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.34177215189873417,0.0,0.34177215189873417,9.875
8,MLP20->L21H1,MLP20,L21H1,0.12658227848101267,0.0759493670886076,0.05063291139240507,9.875
8,Input Embed->MLP11,Input Embed,MLP11,1.0,0.8481012658227848,0.15189873417721522,9.875
9,L20H5->L21H12,L20H5,L21H12,0.22916666666666666,0.22916666666666666,0.0,6.0
9,L17H8->L20H5,L17H8,L20H5,0.3958333333333333,0.3958333333333333,0.0,6.0
9,L17H8->L21H12,L17H8,L21H12,0.3958333333333333,0.3333333333333333,0.0625,6.0
9,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.25,0.0,0.25,6.0
9,MLP11->L17H8,MLP11,L17H8,0.22916666666666666,0.125,0.10416666666666666,6.0
9,L21H1->MLP27,L21H1,MLP27,0.4166666666666667,0.25,0.16666666666666669,6.0
9,L21H1->L24H6,L21H1,L24H6,0.4166666666666667,0.3125,0.10416666666666669,6.0
9,L21H1->L23H6,L21H1,L23H6,0.4166666666666667,0.375,0.041666666666666685,6.0
9,L21H12->MLP27,L21H12,MLP27,0.4583333333333333,0.3125,0.14583333333333331,6.0
9,L20H5->L21H1,L20H5,L21H1,0.22916666666666666,0.20833333333333334,0.020833333333333315,6.0
9,L21H12->L24H6,L21H12,L24H6,0.4583333333333333,0.3541666666666667,0.10416666666666663,6.0
9,L17H8->L21H1,L17H8,L21H1,0.3958333333333333,0.3125,0.08333333333333331,6.0
9,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.3333333333333333,0.0,0.3333333333333333,6.0
9,L21H12->L23H6,L21H12,L23H6,0.4583333333333333,0.375,0.08333333333333331,6.0
9,L23H6->L24H6,L23H6,L24H6,0.2708333333333333,0.1875,0.08333333333333331,6.0
9,L21H12->MLP22,L21H12,MLP22,0.4583333333333333,0.4166666666666667,0.04166666666666663,6.0
9,L21H1->MLP22,L21H1,MLP22,0.4166666666666667,0.375,0.041666666666666685,6.0
9,L24H6->MLP27,L24H6,MLP27,0.25,0.14583333333333334,0.10416666666666666,6.0
9,MLP22->L24H6,MLP22,L24H6,0.20833333333333334,0.125,0.08333333333333334,6.0
9,L17H8->MLP20,L17H8,MLP20,0.3958333333333333,0.375,0.020833333333333315,6.0
9,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.2708333333333333,0.0,0.2708333333333333,6.0
9,MLP20->L21H1,MLP20,L21H1,0.10416666666666667,0.041666666666666664,0.0625,6.0
9,Input Embed->MLP11,Input Embed,MLP11,1.0,0.875,0.125,6.0
10,L20H5->L21H12,L20H5,L21H12,0.2765957446808511,0.19148936170212766,0.08510638297872342,5.875
10,L17H8->L20H5,L17H8,L20H5,0.40425531914893614,0.40425531914893614,0.0,5.875
10,L17H8->L21H12,L17H8,L21H12,0.40425531914893614,0.3404255319148936,0.06382978723404253,5.875
10,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.19148936170212766,0.0,0.19148936170212766,5.875
10,MLP11->L17H8,MLP11,L17H8,0.2765957446808511,0.1702127659574468,0.10638297872340427,5.875
10,L21H1->MLP27,L21H1,MLP27,0.44680851063829785,0.23404255319148937,0.21276595744680848,5.875
10,L21H1->L24H6,L21H1,L24H6,0.44680851063829785,0.3191489361702128,0.12765957446808507,5.875
10,L21H1->L23H6,L21H1,L23H6,0.44680851063829785,0.3617021276595745,0.08510638297872336,5.875
10,L21H12->MLP27,L21H12,MLP27,0.40425531914893614,0.2765957446808511,0.12765957446808507,5.875
10,L20H5->L21H1,L20H5,L21H1,0.2765957446808511,0.19148936170212766,0.08510638297872342,5.875
10,L21H12->L24H6,L21H12,L24H6,0.40425531914893614,0.3191489361702128,0.08510638297872336,5.875
10,L17H8->L21H1,L17H8,L21H1,0.40425531914893614,0.2978723404255319,0.10638297872340424,5.875
10,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.2553191489361702,0.0,0.2553191489361702,5.875
10,L21H12->L23H6,L21H12,L23H6,0.40425531914893614,0.3404255319148936,0.06382978723404253,5.875
10,L23H6->L24H6,L23H6,L24H6,0.23404255319148937,0.1702127659574468,0.06382978723404256,5.875
10,L21H12->MLP22,L21H12,MLP22,0.40425531914893614,0.3617021276595745,0.04255319148936165,5.875
10,L21H1->MLP22,L21H1,MLP22,0.44680851063829785,0.3829787234042553,0.06382978723404253,5.875
10,L24H6->MLP27,L24H6,MLP27,0.19148936170212766,0.10638297872340426,0.0851063829787234,5.875
10,MLP22->L24H6,MLP22,L24H6,0.1702127659574468,0.10638297872340426,0.06382978723404255,5.875
10,L17H8->MLP20,L17H8,MLP20,0.40425531914893614,0.40425531914893614,0.0,5.875
10,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.23404255319148937,0.0,0.23404255319148937,5.875
10,MLP20->L21H1,MLP20,L21H1,0.0,-0.0425531914893617,0.0425531914893617,5.875
10,Input Embed->MLP11,Input Embed,MLP11,1.0,0.851063829787234,0.14893617021276595,5.875
11,L20H5->L21H12,L20H5,L21H12,0.23728813559322035,0.2033898305084746,0.033898305084745756,7.375
11,L17H8->L20H5,L17H8,L20H5,0.4576271186440678,0.4406779661016949,0.01694915254237289,7.375
11,L17H8->L21H12,L17H8,L21H12,0.4576271186440678,0.3898305084745763,0.06779661016949151,7.375
11,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.3898305084745763,0.0,0.3898305084745763,7.375
11,MLP11->L17H8,MLP11,L17H8,0.23728813559322035,0.0847457627118644,0.15254237288135594,7.375
11,L21H1->MLP27,L21H1,MLP27,0.4576271186440678,0.23728813559322035,0.22033898305084745,7.375
11,L21H1->L24H6,L21H1,L24H6,0.4576271186440678,0.2542372881355932,0.2033898305084746,7.375
11,L21H1->L23H6,L21H1,L23H6,0.4576271186440678,0.3898305084745763,0.06779661016949151,7.375
11,L21H12->MLP27,L21H12,MLP27,0.4406779661016949,0.2711864406779661,0.1694915254237288,7.375
11,L20H5->L21H1,L20H5,L21H1,0.23728813559322035,0.1864406779661017,0.05084745762711865,7.375
11,L21H12->L24H6,L21H12,L24H6,0.4406779661016949,0.2711864406779661,0.1694915254237288,7.375
11,L17H8->L21H1,L17H8,L21H1,0.4576271186440678,0.3389830508474576,0.11864406779661019,7.375
11,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.3559322033898305,0.0,0.3559322033898305,7.375
11,L21H12->L23H6,L21H12,L23H6,0.4406779661016949,0.3728813559322034,0.06779661016949151,7.375
11,L23H6->L24H6,L23H6,L24H6,0.288135593220339,0.1016949152542373,0.1864406779661017,7.375
11,L21H12->MLP22,L21H12,MLP22,0.4406779661016949,0.4067796610169492,0.03389830508474573,7.375
11,L21H1->MLP22,L21H1,MLP22,0.4576271186440678,0.4406779661016949,0.01694915254237289,7.375
11,L24H6->MLP27,L24H6,MLP27,0.3898305084745763,0.2033898305084746,0.1864406779661017,7.375
11,MLP22->L24H6,MLP22,L24H6,0.2542372881355932,0.11864406779661017,0.13559322033898302,7.375
11,L17H8->MLP20,L17H8,MLP20,0.4576271186440678,0.4406779661016949,0.01694915254237289,7.375
11,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.288135593220339,0.0,0.288135593220339,7.375
11,MLP20->L21H1,MLP20,L21H1,0.0847457627118644,0.01694915254237288,0.06779661016949153,7.375
11,Input Embed->MLP11,Input Embed,MLP11,1.0,0.8983050847457628,0.10169491525423724,7.375
13,L20H5->L21H12,L20H5,L21H12,0.28205128205128205,0.20512820512820512,0.07692307692307693,4.875
13,L17H8->L20H5,L17H8,L20H5,0.2564102564102564,0.23076923076923078,0.025641025641025605,4.875
13,L17H8->L21H12,L17H8,L21H12,0.2564102564102564,0.20512820512820512,0.051282051282051266,4.875
13,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.28205128205128205,0.0,0.28205128205128205,4.875
13,MLP11->L17H8,MLP11,L17H8,0.0,-0.1282051282051282,0.1282051282051282,4.875
13,L21H1->MLP27,L21H1,MLP27,0.3076923076923077,0.15384615384615385,0.15384615384615385,4.875
13,L21H1->L24H6,L21H1,L24H6,0.3076923076923077,0.1794871794871795,0.12820512820512822,4.875
13,L21H1->L23H6,L21H1,L23H6,0.3076923076923077,0.2564102564102564,0.05128205128205132,4.875
13,L21H12->MLP27,L21H12,MLP27,0.4358974358974359,0.28205128205128205,0.15384615384615385,4.875
13,L20H5->L21H1,L20H5,L21H1,0.28205128205128205,0.20512820512820512,0.07692307692307693,4.875
13,L21H12->L24H6,L21H12,L24H6,0.4358974358974359,0.3076923076923077,0.1282051282051282,4.875
13,L17H8->L21H1,L17H8,L21H1,0.2564102564102564,0.15384615384615385,0.10256410256410253,4.875
